ssn4,ssn,zip,dob,r,g,ln,fn,ed,src,id
2097,003832097,02041,19380401,NHOPI,,COLEMAN,BRIGITTE,20230414,D1,076e3df454e6aa1288dbc48efa3acdcb
5975,007925975,06707,19690905,NHOPI,,BRANGWEN,AMBER,20230414,D1,3add1969fbe9c5525881e37895e42aec
4292,008334292,04359,19790413,NHOPI,,WHITE,HAYLEY,20230414,D2,22c58227b1065a27d40c868ccf0d9efc
8109,002898109,02540,19530711,NHOPI,,GREEN,JACOB,20230414,D0,273ba441adfcfbd9323f883bbed25ba7
1770,005891770,02319,19461026,NHOPI,,ROCHE,KIRRA,20230414,D0,722da1a073c2058f8fb39c8a6a5162e0
5692,007575692,03125,19140830,NHOPI,,HASSALL,BAILEY,20230414,D2,91736ede5d1bfe21202a063653c06b3b
8737,007468737,03939,19810713,NHOPI,,KNAPPSTEIN,JORDAN,20230414,D0,541b2dd18007ed1ba2fea753464bef51
7209,007067209,03040,19610930,NHOPI,,KYRIACOU,HANNAH,20230414,D0,384253cd112c4e680b568cd1f3c3c67c
8803,008738803,04069,19070709,NHOPI,,BRADSHAW,ALEISHA,20230414,D0,a73b557dd2e6424ebce3c31f979a49b1
0881,005150881,03051,19571022,NHOPI,,BASTIAANS,ABBEY,20230414,D1,ff774fd85b8439e462a3af99dabed191
2988,006042988,00810,19340227,NHOPI,,BLACKWELL,HAYDEN,20230414,D1,9c17a50d37abd294385deae0ce8c5b57
2139,003782139,03012,19191014,NHOPI,,VAN GALEN,OLIVIA,20230414,D1,f6147ac17c518431b08ed63d7958e9f7
3619,007503619,03350,19350823,NHOPI,,WEBB,DECLEN,20230414,D2,c39635662a36d3f06249bde0475c187d
4639,003854639,02031,19601220,NHOPI,,CAMPAIN,COURTNEY,20230414,D2,6f97c6fb52abcd91d005f686ca0a771e
3591,002763591,03103,19281115,NHOPI,,CLARKE,KIANA,20230414,D2,8dab91fb086a6e42c912b110935d61e0
5598,001135598,05038,19810522,NHOPI,,MORRISON,MAKENZI,20230414,D0,438d63e1dd40f49d263be3d4422df408
2670,002192670,02259,19160905,NHOPI,,WHITE,BENJAMIN,20230414,D0,5ce20a8db9949fd45a1f2c06a0d8759c
6180,005936180,03215,19361128,NHOPI,,BULLOCK,HAYDEN,20230414,D1,9433cf5760209f2a657c14adbe004887
8031,002548031,04034,19350312,NHOPI,,RYAN,CHARLOTTE,20230414,D2,f8ec4e7896c381ccf7bd0dab985b5d12
1411,005871411,03305,19510330,NHOPI,,REID,BETH,20230414,D0,2589a33c97fb9696cbd53f04a2efa8c0
9624,004719624,04221,19841019,NHOPI,,BOYLE,BENJAMIN,20230414,D1,564db90e8d396b51880c6eb612d4fc8c
5387,006415387,02605,19151205,NHOPI,,VAN SCHIE,MIKAYLA,20230414,D2,c01937b021a2e1cf5c7ac56bb004398f
3111,004453111,02650,19480614,NHOPI,,ALLCHIN,JACOB,20230414,D0,f5ee5f6248a12b1ba02dac7e497d3f46
7061,004347061,06450,19341229,NHOPI,,DESSART,BRETT,20230414,D0,d80b75b8b99870d541e5974738ad5d79
5333,004785333,04129,19150508,NHOPI,,COLLINSON,CHANTELLE,20230414,D1,868ba0d03f7f6e81cae55f006160dc0f
2670,002192670,02250,19160905,NHOPI,,WHITE,BENJAMIN,20230414,D2,0fe6de91e64bbcad91320a05a4a93f8f
1209,005471209,06232,,NHOPI,,WASTELL,JACOB,20230414,D2,9ac267c09043a9873715d5b3b43db84c
3722,005563722,06026,19080612,NHOPI,,DRILLING,CARESSE,20230414,D0,dc86d251720eed122fce46d7220bf842
2137,005232137,02650,19780531,NHOPI,,HERON,LACHLAN,20230414,D0,8c24c9d6b7366e6191be849828a0ac3f
7372,003397372,03280,,NHOPI,,BROWNE,ETHAN,20230414,D1,1cc755fa43cecbbaeee369790afa7450
6056,003236056,04207,19320524,NHOPI,,CANNELL,ANGELINA,20230414,D2,e5d205e6bda4d4aef16b79cb6211ef50
0059,001940059,03400,19850907,NHOPI,,NOBLE,ELIZABETH,20230414,D2,79f7a6a25991caf6692aed6d4bb37ed5
2854,002132854,04701,19710802,NHOPI,,TEBBUTT,THOMAS,20230414,D0,ed57b2254a270b2018475fad47edb1eb
3939,004713939,03568,19511202,NHOPI,,KOWALD,AMY,20230414,D0,aed13d50818fb0d060ba1e0640811d5e
7769,005307769,02731,19260530,NHOPI,,EGAN,SAMANTHA,20230414,D1,cf1135495c94d42e810ec063e2186fb7
8918,008758918,02111,19461208,NHOPI,,JOLUL,JESSE,20230414,D2,320d9d5d0500a4e82042fb2fef5fea47
4050,004664050,03579,19390921,NHOPI,,COFFEY,KONSTANTINOS,20230414,D2,580fa74f7ce757e9c32a921bb8053a4f
9417,007949417,06112,19090901,NHOPI,,MCVILLY,HANNAH,20230414,D1,344ea908f7be58a1c34748b96f7866ac
8270,007438270,07004,19061015,NHOPI,,GEORGE,JASMINE,20230414,D1,6961dd232cf617521bfa83ced6098b1b
6497,009806497,04211,19850402,NHOPI,,LAVETY,GABRIELLE,20230414,D2,d37512c47967733d0cb7ab042a934bdd
3501,007643501,05074,,NHOPI,,MILES,LAKLYNN,20230414,D1,638e6149bfa278e968fceeac98357bce
5338,001435338,03175,19010830,NHOPI,,GLADMAN,FRANCESCO,20230414,D1,cbf6902663092e525a1b6c68414df838
0360,003640360,03175,19740911,NHOPI,,PLOUGHMAN,ELENI,20230414,D1,a4b483ae98f0fc2463b6d7817d895649
3909,004213909,02602,19670520,NHOPI,,COLLINSON,HENRY,20230414,D2,b12ce574c9dcf15ffbc991645b7b273f
0823,006160823,04507,19940612,NHOPI,,CLARKE,JOSHUA,20230414,D0,dc71efdb4c41b0ea51cfad08f90b7ea2
6768,001176768,03146,19930612,NHOPI,,CAMPBELL,BRYDEE,20230414,D0,c55f012d54b1f758f49afbaee1b2ba23
9743,002829743,00837,,NHOPI,,KRANZ,ELLY,20230414,D0,0e302ab310a71968ee7c9968472333b1
0054,004860054,05253,19011110,NHOPI,,HICK,KEATON,20230414,D0,ff53ab24772364452a7166722f220163
3713,006493713,04342,19900827,NHOPI,,RYAN,SOPHIE,20230414,D1,d24f6b43a666bebf55d95fafe8a92c26
2284,006152284,02212,19930714,NHOPI,,SIMMONDS,,20230414,D1,c33cef0caea746c2550de2f697b383c1
3312,008673312,03082,19770919,NHOPI,,MANTHORPE,DOMINIC,20230414,D1,6d3590cd75a04cfdcc3a09f11875a405
9237,009029237,03440,19821101,NHOPI,,BUTT,JAYKOB,20230414,D1,ce3e66f0d5f62192bb9b39d59cd3979b
4474,002634474,02303,19890918,NHOPI,,WEBB,ISABELLA,20230414,D1,766ab5f939d08c7d5e5e30520ef8a28d
4210,003424210,06064,19131021,NHOPI,,DOOLEY,HANNAH,20230414,D1,583f0c4cf7f5ef2271d4f16789ccc866
0194,005490194,03227,19750819,NHOPI,,FEELEY,KATHARINE,20230414,D2,64c3b62e872bdb2d2df99617f5f95eda
1895,003531895,02753,19930424,NHOPI,,GAZZOLA,PHOENIX,20230414,D2,c18d9cf2615d71297d28dc22bff10c6c
6520,006706520,06054,19160629,NHOPI,,WABLE,ELLIE,20230414,D2,32bfa6c5d6148a8e6fb9ad253b41a299
8520,007728520,03630,19710906,NHOPI,,YEAP,OLIVER,20230414,D1,c306507087ece8b5dfd3b20a99268469
1814,006641814,03294,19440526,NHOPI,,DARONCO,TIANA,20230414,D1,496de2d401da1634cb19bcc753597d7a
9169,001419169,00800,19581127,NHOPI,,GUIELR,KRISTO,20230414,D1,2418e755c1913ea1591005bc9b95df87
3581,005713581,02866,19870718,NHOPI,,JEFFRIES,MITCHELL,20230414,D2,9b994a7004fed7b4d9b946b36ab74505
2606,003512606,02827,19920221,NHOPI,,THORPE,HAYLEY,20230414,D0,a9e7327ed7e0495db37f316759c85d0a
9926,006349926,03184,19391228,NHOPI,,FURNESS,IZAAC,20230414,D1,765af8b31fb1e0d34b96516dda596b36
0118,006160118,04869,19820721,NHOPI,,CAMPBELL,HARRY,20230414,D2,944bacb3cc327af29a23cd774856b409
4276,003444276,04068,19980619,NHOPI,,PENNELL,ZACH,20230414,D2,055914f9b7dc55430a1b7309512c487f
5505,005945505,02282,19280306,OTHER,,FERRIS,MADISON,20230414,D0,931ee9146ee1c6713f6826a97017529c
0223,008040223,03204,19501226,OTHER,,SEDDON,JACK,20230414,D1,ac24e1a43f32255ab8bdbdee877d7e00
0006,004910006,02550,19960424,OTHER,,SEARE,ZACK,20230414,D1,af723646a0d1e69afcfe67ca7648f80f
8182,004318182,02407,19440114,OTHER,,NICOLL,JADK,20230414,D2,5e090725a28901b3ace25b2559ddd0df
5789,006925789,07054,19520402,OTHER,,CORRIE,CHELSEA,20230414,D0,fbcbf2f06ede2d52816c72d2cd9d28b8
1168,003721168,02145,19200109,OTHER,,HYLAND,REBECCA,20230414,D0,7c1f012d2b1e15314b1c1fd72ef2bcd4
1430,004771430,06410,19421004,OTHER,,PALLOT,ANTHONY,20230414,D1,f1cd678d0d19d059b642fe51217a8f0b
2776,001372776,02488,19390328,OTHER,,SON,BAYDE,20230414,D1,ee4f81d7d687ec9878663afa6d5a5d88
6245,005656245,03175,19260504,OTHER,,REID,CHLOE,20230414,D2,9c3d76735fb5f29b46ff753feb35c744
7918,006277918,04217,19261016,OTHER,,LAMBROPOULOS,GREGORY,20230414,D2,d7ff251ddddcb3a8ed750bee6e05b242
3400,006453400,04383,19290214,OTHER,,ETSCHMANN,KYLE,20230414,D2,50a5568b7ffdee0fec08d581ead1f9e1
9775,006429775,04879,19321007,OTHER,,MATTHEWS,ZANE,20230414,D2,730e8c1eda731c75e72ee933f71b8570
2570,007712570,04030,19610611,OTHER,,COLEMSN,MARUS,20230414,D1,c7afecb9ad18c1eb7b72d46294af3d45
0528,005860528,02031,19151020,OTHER,,DIXON,JACK,20230414,D1,6c3181a69f7168b7b3f12dcffe4bf856
0842,008230842,03356,19170214,OTHER,,RUNDLE,ASHLEY,20230414,D2,0cb434a5c78af1633fd904bf70b81fd8
4373,001614373,04207,19761203,OTHER,,MAMARIKA,HUGO,20230414,D0,dc9eb000c72a0d2bf2493b6c748b61d4
3651,005463651,02577,19240213,OTHER,,,SOPHIE,20230414,D1,3e2aee513eefab733593b81aa2067d9c
1191,004171191,03910,19390212,OTHER,,,THOMAS,20230414,D1,e5195999e1cb4a262fa4c687e8889ef1
1403,003001403,04035,19890429,OTHER,,BINNS,LILY,20230414,D2,7b4a918adfb6f029bd2365d91904093b
7488,002217488,03810,19211114,OTHER,,RYAN,ANTHONY,20230414,D2,1a32599655738e8258fb904ec7b4d002
5077,009725077,02022,19170923,OTHER,,KINNANE,GABRIELLE,20230414,D0,91fa30034c64ff21494baf447ea52248
2674,006652674,06027,19680419,OTHER,,SHERRIFF,RHETT,20230414,D0,e86f117ddca9afb4c1a12896f2822f5f
3545,008473545,02320,19530103,OTHER,,PORTLOCK,LUKE,20230414,D0,023b6d63c9e75d123e65303f961ae55e
6520,009336520,02176,19220810,OTHER,,MYLES,JESSICA,20230414,D0,4436a91d67572ac138766317a01fdcd2
9144,006079144,03212,19321214,OTHER,,SPEIGHT,EMMA,20230414,D0,4221a89fb30768a7ecbbf84806458366
6150,001896150,05075,19880610,OTHER,,MORRISON,ALICE,20230414,D2,8da51418e816804016f59bf8b636773b
8683,007498683,02480,19830726,OTHER,,PENNO,JOEL,20230414,D2,338bae5ac47df323acf1b224f04e5cfb
1778,008871778,02146,19440306,OTHER,,BENCZE,MICHAEL,20230414,D0,bf9f90f35a46eed33757a7bbe1a70e6a
1766,005571766,03207,19120703,OTHER,,LAING,KADE,20230414,D1,7d05e15c0e61863cfc3596479915fcb2
3944,009193944,02776,19520318,OTHER,,STANLEY,JACK,20230414,D2,14c48d3a916eb58f95acb812481730d1
5195,002085195,02800,19300319,OTHER,,NOBLE,OLIVER,20230414,D2,12e685627ba0290091f140e9160bcd04
8967,002208967,06375,19631204,OTHER,,COMMONS,ISABELLE,20230414,D2,1e76e9679a39743d501b0fbb831581fb
4209,008964209,02612,19711221,OTHER,,LARGE,,20230414,D0,c3ce6039c65756a111160978eb94df22
3730,001353730,02134,19750323,OTHER,,HYLES,OLIVER,20230414,D0,1a7b7237bb50c10c53ef891969387c2d
7370,009607370,04561,19550121,OTHER,,AZAROVSKY,JOHN,20230414,D1,fbad5ad9b5de8f67fdaf6f19790378fe
7298,007817298,04213,19180407,OTHER,,REES,MACKINLEY,20230414,D1,2f064d2da56d0d6766ba59b11f47f821
8833,001158833,07250,19150911,OTHER,,GODFREY,JOSHUA,20230414,D2,5518fce8ae79a97be5aba292c9bfa840
4816,008894816,04218,19620815,OTHER,,WHEATLEY,LACHLAN,20230414,D2,a89acb2f603277d54b184f3bcadd97a0
4101,002244101,02880,19790403,OTHER,,LAVERTY,HANNAH,20230414,D2,ecfefe4b7132b3a2ffaefd30e5db1fe1
0893,002760893,06007,19910415,OTHER,,TRAVINI,JAGGAH,20230414,D1,768202d5dfee044ec5c88b411eae5305
3815,004273815,03337,19900519,OTHER,,ZILM,HARRIET,20230414,D1,4f3501fc049e4bf5526d23bf73239a89
2830,008592830,04074,19740529,OTHER,,NGUYEN,ANDREW,20230414,D1,8a095a1e52ae61dc56cfcdb5ca18943f
0376,007300376,04157,19750817,OTHER,,STUBBS,ALISHA,20230414,D2,a29b5e0e19b674e3463c86ba7a80360c
7048,003477048,02486,19421118,OTHER,,WEBB,CHANTELLE,20230414,D2,ebc8040068eae24dc36fcbdbfc1222df
4481,005314481,05333,19550517,OTHER,,LUCKMAN,BREANA,20230414,D0,344658c5edcdbc908d43619882ddf3df
1457,003781457,03136,19920326,OTHER,,SHEPHERSON,JACOB,20230414,D1,ba26e62474db10117e9d2d525354d75b
0917,005020917,03020,19050609,OTHER,,EGAN,LACHLAN,20230414,D1,f05489d9d80eabae34b3b253354f612b
1742,008251742,02478,19891107,OTHER,,CROKER,RILEY,20230414,D0,dea7d7c2c6b15958c3bc8e32f86231fa
4720,009954720,02464,19620317,OTHER,,IKONOMOU,JOEL,20230414,D2,376a4b411a354d5bdda204559fae7c12
2695,003452695,03131,19970911,OTHER,,MANTHORPE,JOEL,20230414,D0,d9e0d2147ebf0519406f37c606ad9181
7892,001757892,03151,19870312,OTHER,,RAWLINGS,ELLA,20230414,D2,02ba57fc70e2d04bb1b59da35395137f
2361,008382361,02099,19680213,OTHER,,MASON,JESSICA,20230414,D0,b425b7919fdaea68d8a75339b3c79096
0885,004100885,02233,19560316,OTHER,,MCMULLEN,THOMAS,20230414,D1,3d0a850b3bd3daf3fd2a6f4345d77cfe
1364,005891364,03875,19681206,OTHER,,LUDGATE,EVA,20230414,D1,b12fa3146b9ee4248ab84a49e224d11b
6869,004266869,02112,19320801,OTHER,,,MICAELA,20230414,D1,20895aacda0509f9f8e0f2ef4cc1274c
4713,001384713,04128,19621220,OTHER,,SZOPKO,LILY,20230414,D2,5d6a93a6952e555bf3ebb679a6c291b0
7633,006157633,02118,19861113,OTHER,,CHATER,KAILEY,20230414,D2,4d7749cdb629637ddf4236806a919d59
9628,001109628,05068,19670103,OTHER,,CROSSMAN,CHARLIE,20230414,D0,d9a13f8596b40ad3b22f2a3d8d07e2b5
6088,007536088,03224,19820822,OTHER,,CLARKE,KYLE,20230414,D1,8c766367fa325eb6ed251e007e808ce8
6430,006156430,02171,19610816,OTHER,,MAYNARD,HAYDEN,20230414,D0,16a9b4e52a03b58264d71dc7dcf19c49
0999,006840999,04340,19670616,OTHER,,LEMKE,,20230414,D0,17a160028535fd6ec9d5da6ddb3611e0
6739,009396739,06103,19100321,OTHER,,WHITE,CHRISTOPHER,20230414,D0,5c2f62a6354b1cc9c217081db1d81557
0557,002640557,02602,19160324,OTHER,,JUKIC,LYNAE,20230414,D1,607d614147c39fb69cfd1a81e3242622
6760,002466760,06102,19280608,OTHER,,WHITE,JACOB,20230414,D1,9ea4b59d93d72c46408ea99b4be8a628
5643,004985643,05091,19010817,OTHER,,CAMPBELL,KRISTIN,20230414,D2,157f674f13a7d705bf284d09624039df
4398,005494398,07303,19590203,OTHER,,EDSON,JOSHUA,20230414,D0,3fff089a7779f4fe533cf12da4368b0e
9242,003799242,04301,19361229,OTHER,,YOGARAJAN,TANYSHAH,20230414,D0,6fe40c45f84db10461b61d580797ab5c
0333,008240333,06152,19301020,OTHER,,RAJKOWSKI,MICHAEL,20230414,D0,8cba9725a0044318ae30cc2e5814e4b9
2512,002432512,03174,19740809,OTHER,,PENNO,COOPER,20230414,D0,55414e2222b2cce65889e390a16be505
4987,003044987,03058,19061218,OTHER,,HAZELL,NOAH,20230414,D2,ed8d93c5ee691586ccab4c5e71715608
9813,008869813,05047,19120125,OTHER,,CLARKE,HUGL,20230414,D0,ffa9694278fcaff6f3c99f2f6c078604
6159,001026159,05453,19250416,OTHER,,LESLIE,KATE,20230414,D1,b7da63d631f8b07303de3cf3bdc89ffa
5360,008455360,05048,19500716,OTHER,,MILES,LIAM,20230414,D1,4ffb0d57b9ea9c448fde75c1f7dcb28a
7036,009797036,04054,19611020,OTHER,,CLARKE,JACK,20230414,D2,3f0c871b4f11f537f8c0bde9dde815d1
1438,007541438,02065,19791019,OTHER,,LAURWN,HYLAND,20230414,D2,5ef12cfe3f81f61602d23c562d16d824
6082,006206082,03690,19400201,OTHER,,COLEMAN,NICHOLAS,20230414,D2,e5e5d5d1ae760be6d4415b476cf5e2ba
8440,003538440,02611,19600905,OTHER,,HUDDY,HANNAH,20230414,D2,1881f088aec5bfd1da461598aeba7557
7367,007587367,02259,19600302,OTHER,,CREAGH,ISABELLE,20230414,D0,4683d6a2b9938faf6fa7818530ad5ef0
4504,009194504,03880,19701021,OTHER,,LOWRY,KALE,20230414,D1,f1f32b9b915c9a1ac15c75322095623d
2021,005852021,04074,19970811,OTHER,,SPADA,JACOB,20230414,D2,5e0644d406c4aead9d7b39f39e45e8fa
4345,007274345,02069,19971206,OTHER,,JOLLY,PARIS,20230414,D0,138d01462a02d8afc60695b3728f475d
8945,001248945,06027,19301203,OTHER,,SOWARD,BEN,20230414,D0,1a221837182ba15410469b18b2289b65
4092,008824092,03046,19800113,OTHER,,FAKARIS,MICAELA,20230414,D1,1533232937d375143edf115d5e47c3ac
1398,006781398,04110,19800901,OTHER,,COLEMAN,LACHLAN,20230414,D1,a76725cb7bea6d8f5b8e3659c585fab5
7123,001127123,04575,19290528,OTHER,,LAVENDER,HARRY,20230414,D0,a7bd5be163992b98f4ac66873541ba2d
4285,002444285,03036,19390728,OTHER,,MCPHARLINE,NICHOLAS,20230414,D0,83af20db60e024482fc454483fbc0e74
8833,001158833,07250,19150911,OTHER,,GODFREY,JOSHUA,20230414,D1,a4568841f296752d77d82238cc91b826
8824,001348824,02135,19421209,OTHER,,TERTIIPS,JACKSON,20230414,D1,9e95a75924782bfcc820768b4631dc3e
3584,007243584,04500,19210827,OTHER,,MASON,ZACHARIAH,20230414,D1,9332e596cf81a8a229627c23b447e314
6398,003406398,03960,19040718,OTHER,,DUNSTONE,JACK,20230414,D1,14a2a101a2c4131ec99498d5f534db6d
3127,008733127,07008,19930903,OTHER,,EMIILY,GRE N,20230414,D2,4ab06f0d75b3b237c2caafb2752200ae
7334,009947334,04740,19220925,OTHER,,PETERSEN,SHAWN,20230414,D0,2fa853d84f93b0f6a597fec3b6c748ea
2302,003692302,03084,19201222,OTHER,,BRIDGLAND,NICHOLAS,20230414,D1,0e58897fc1602061a0d55127abb14fc5
5218,007235218,04610,19420522,OTHER,,FITZPATRICK,THOMAS,20230414,D1,ea1a80577e42d29b2a1eadb18c42eb4c
0440,003260440,04170,19050810,OTHER,,MATTHEWS,REBECCA,20230414,D0,95f5724270be25db8d7b373604e28e72
0781,004650781,02148,19530814,OTHER,,RAVNOY,VANESSA,20230414,D1,e0eb0d120cdd2211ed020460e3599728
4246,002454246,04815,19261018,OTHER,,ALLCHIN,CHARLOTTE,20230414,D1,f68ff1872673c9372eae431d11120cfd
2936,002792936,02615,19140608,OTHER,,HABERSTICH,LYNAE,20230414,D1,cff66f59ceacda40820f2ecba7511b48
6945,007096945,02121,19240911,OTHER,,MATTHEWS,OLIVER,20230414,D2,da874dfd437d171d95016454a6e9f035
0240,008770240,04017,19120903,OTHER,,GLOSTER,KANE,20230414,D2,bc4685183313e63ba15a87e15ff1f92b
6308,008486308,03844,19410328,OTHER,,REID,KYLIE,20230414,D2,dbbbf07eb05ca48f777fdcb0bd04b409
5808,003655808,06107,19601012,OTHER,,IKEFA,BRADLEY,20230414,D0,2f853ec94f6f53319a2efeec29b38cf5
6273,006166273,04109,19620311,OTHER,,NGUYEN,GEORGIA,20230414,D0,bd22f02ae405db7eba5ad00c3f463584
5103,008735103,07307,19900701,OTHER,,LE LIEVRE,COURTNEY,20230414,D1,747b1498fe254e3232b19301b5c8939f
3176,002013176,04030,19670215,OTHER,,,EBONY,20230414,D2,2270ad45159da1e4eb50ff28f00cc67e
7979,009387979,03350,19720507,OTHER,,OTTENS,EMIILY,20230414,D2,77440fed72fb35d0f2dae867f36fc380
2141,002722141,02208,19761231,OTHER,,BIRCHBY,MADELNE,20230414,D0,c5d8e612d27fc536b6f1a4aef88fe48a
3666,003693666,03885,19140419,OTHER,,HANKS,DOMINIC,20230414,D0,2f2b7c6dd76c23e98db48d81102f9a4e
7819,006027819,04122,19501110,OTHER,,MASON,BLAKE,20230414,D1,fca1867ed7ad1700e3c2b515b2a05a76
7231,005377231,03214,19630720,OTHER,,PRINGLE,ALEXANDER,20230414,D2,11da5910cf8511bdddfdf9c56f91cbaa
2291,009442291,02572,19650815,OTHER,,HARRINGTON,JETT,20230414,D2,ead5d3812237f4b15084c8c14dc391f1
0871,002090871,02250,19450621,OTHER,,FARAH,ETHAN,20230414,D2,50af2b6a637b0697c3264c897ca42dbf
0386,001120386,04224,19290207,OTHER,,MCVEIGH,ALEXANDRA,20230414,D2,a679a5ac095fea9020a642dc85c01738
8333,008738333,05355,19260210,OTHER,,BLOCK,BIANCA,20230414,D0,f79820c61b6f785860bad37b9e557f11
1922,005081922,03820,19550906,OTHER,,NOVAK,TIANA,20230414,D2,2f95066b4b886cde3dc88351db7b848f
7295,004557295,02190,19140610,OTHER,,MENZIES,PEARSON,20230414,D2,2ddcf9c37be35b92069365dcc42fc9bd
7971,001807971,04815,19460817,OTHER,,CLARKE,DANIELLE,20230414,D0,29bbde952d2289130880ab6e9d1d0d39
3623,009673623,02347,,OTHER,,HAWES,TESS,20230414,D1,1bb9bd2e6a17266b59072aa5ea903ef9
9698,008609698,04805,19401104,OTHER,,RYAN,KYLE,20230414,D0,ef48eb9266cbc8b2b89045affaaa3621
2408,004242408,03167,,OTHER,,BADMAN,KAYL A,20230414,D0,d1fa09250760ab14823b01afd325df87
6403,001666403,02146,19910123,OTHER,,NGUYEN,CHRISTOPHER,20230414,D1,4fa6431b4e7f076efe09bbb0e9366098
1894,009591894,03166,19660825,OTHER,,MCKINNELL,BLAKE,20230414,D2,4ef7f6f316b7e15a70f2381a0214d9bc
0285,001900285,04061,19270818,OTHER,,PULVIRENTI,CAITLIN,20230414,D0,1ac2a80b0368e28b728deca2100a3297
7418,009167418,06111,19791214,OTHER,,DIXON,BRAEDON,20230414,D2,82bebbef7075edca54c9656e9b3da92c
5604,007485604,05373,19740430,OTHER,,ABVES,ROBERT,20230414,D0,579d2a8f256dbe31cc21e15b4f505bbc
8305,009638305,03128,19720713,OTHER,,HEARN,JORDAN,20230414,D0,386424a0e2825e2534cb751b411d911e
4387,008954387,03927,19461013,OTHER,,DONDA,HEATH,20230414,D1,914499bb9c2e32102ea3ea0fe5543bc1
3512,005143512,02166,19020503,OTHER,,GREEN,HANNAH,20230414,D2,c7a473eb23c33e821299ca8f5022ef57
8954,006338954,02530,19010122,OTHER,,EYLES,LUKAS,20230414,D0,ee5eb1c6def7f3cca8443c3d7da0cf4c
4025,003714025,03186,19270224,OTHER,,COFFEY,DANIEL,20230414,D1,44f50979166ed4755d6fcf8d41b6156c
6760,001036760,03564,19890422,OTHER,,MAINSBRIDGE,RILEY,20230414,D0,bebd21ef4dd15660253108b49afb9c87
7147,001187147,03023,19310208,OTHER,,JASPER,DESILVA,20230414,D1,c9e98778eaa484fa1071a758380ce026
9924,008309924,03555,19121006,OTHER,,FRAHN,MICHAEL,20230414,D1,5be6eeac1802cc8e1c278bb85b2155c0
1751,007191751,04350,19730615,OTHER,,HERBERT,ELEANOR,20230414,D1,22f1f1104e376967e24d0334bf02f1a6
0344,003330344,03388,19300607,OTHER,,HANIGAN,BRYCE,20230414,D1,01bda956aa9dd7f7620f6e97798e1036
2281,006562281,05038,19311205,OTHER,,HILTON,LAUREN,20230414,D0,65d6193d24f71ffc866de7eb213e7e9b
2128,002832128,03331,19991019,OTHER,,ZBIERSKI,JADE,20230414,D1,459864e6bd3fe2d1ec0f3d54718a3ed3
9889,006509889,03204,19250114,OTHER,,MORECROFT,ELLIE,20230414,D1,757b54a10cba3b126bab2989cdd2ed3f
2265,008702265,05049,19211030,OTHER,,TUCKWELL,THOMAS,20230414,D2,abf8877ac523e272474157ec429c6c44
4081,005774081,04151,19290911,OTHER,,SEPPELT,JORDAN,20230414,D2,740a3b8d5b40c5e1bcf15d3310441299
8873,005698873,03212,19450918,OTHER,,KOLOSCHE,BENJAMIN,20230414,D0,f1b2452ff7df444cafa0f31543537618
7065,006727065,02756,19180603,OTHER,,BOTTROFF,JULIANA,20230414,D1,4eea1abb6f62067aaa52caa8b0f5c45c
3079,008783079,02535,19290119,OTHER,,NOBLE,DIAMOND,20230414,D1,8b340276c9cc7ae6d72dc3c315ddc73c
8280,005138280,05064,19970531,OTHER,,CROUCH,INDIA,20230414,D2,182a89891caf00fbe8fb8d1d5f63aed9
5667,009685667,02218,19090511,OTHER,,WEBB,JAYDEN,20230414,D2,924fb90197da9b18e4835b7cddfb1cb7
6280,006746280,04551,19900903,OTHER,,HEADON,MAX,20230414,D2,eb9b27d76aed88461d7b6566928e8d1c
8158,009378158,05280,19070330,OTHER,,NGUYEN,LUCAS,20230414,D0,7595bc38e1585a99c0fdd3e9ec233d3f
9013,008259013,02131,19790728,OTHER,,MCGREGOR,BENJAMIN,20230414,D1,e8a82a8097ebced9a4f3169396c640fa
9275,006359275,03070,19151103,OTHER,,BROOKER,HANNAH,20230414,D1,f5b53f57a256af7ff5b5504e5d0a8f3f
2378,009622378,02077,19420703,OTHER,,SMALLABOMBE,JESSICA,20230414,D2,ef56727bf9011aff3ac5773773262b78
4453,005424453,02168,19590226,OTHER,,VIRGEN,SEBASTIAN,20230414,D0,d4fdf95e62a53d82ad4ba0bc9e161064
9177,003169177,03121,19740507,OTHER,,CAMPBELL,,20230414,D2,677bf08f748af30ca3d0aaf52f7369a3
3315,007283315,00820,19131127,OTHER,,TAUTE,EMIILY,20230414,D0,163b9e948dea1897b5b706cbfe435350
4874,003024874,04350,19900114,OTHER,,GREEN,ELLA,20230414,D0,380260dea5ba5271dee93cf2d9b75f85
2122,006392122,02572,19250425,OTHER,,RYAN,HARRY,20230414,D1,60fc9a26e789c2d7893ddd1941c27e4f
7230,006657230,02615,19700308,OTHER,,RYAN,NATHAN,20230414,D1,bf478144668354380509373f9814cbec
0980,001640980,04152,19380502,OTHER,,MAINSBRIDGE,BENJAMIN,20230414,D1,d97f7778bfa89f1d70cf6165c4e53fc1
1717,003311717,03194,19340706,OTHER,,BENNIER,JOSHUA,20230414,D2,c91e66e838d0ed4a12e592c5569565f3
1561,002441561,02026,19751209,OTHER,,HOPE,RYAN,20230414,D2,2dd241f5609ea337f88910908639359d
5091,003835091,05063,19881124,OTHER,,MENZIES,ELOISE,20230414,D0,d38202a29c31c2a3691e23f856ad6403
9324,006489324,02165,19750818,OTHER,,BOUTCHARD,JORDAN,20230414,D1,248e62fbf27de98e0bb2ae48b53bcaf6
